idade,peso,altura,imc,sexo_m,sexo_f,lesoes_count,comorbidades_count,n_days,total_exs,lower_count,lower_ratio,has_biset,has_triset,has_drop,quality_label
32,63.0,1.6,24.6,0,1,0,1,5,33,11,0.333,0,0,0,0
24,78.0,1.73,26.1,0,1,0,0,1,5,2,0.4,0,0,0,1
60,71.3,1.88,20.2,1,0,0,0,1,5,2,0.4,0,0,0,1
43,84.2,1.56,34.6,0,1,0,0,1,5,2,0.4,0,0,0,1
34,89.3,1.58,35.8,0,1,0,0,3,19,5,0.263,0,0,0,0
28,87.0,1.7,30.1,1,0,0,0,5,50,17,0.34,0,0,0,0
26,86.4,1.66,31.4,1,0,0,0,3,22,5,0.227,0,0,0,1
27,84.0,1.74,27.7,1,0,0,0,3,23,6,0.261,0,0,0,1
51,72.6,1.8,22.4,1,0,0,0,3,20,4,0.2,0,0,0,1
54,71.6,1.76,23.1,0,1,0,0,1,6,2,0.333,0,0,0,0
19,54.7,1.73,18.3,0,1,0,0,1,6,2,0.333,0,0,0,0
43,83.4,1.72,28.2,0,1,2,1,3,15,4,0.267,0,0,0,0
36,88.4,1.7,30.6,1,0,0,0,3,22,5,0.227,0,0,0,1
24,69.8,1.75,22.8,0,1,1,0,1,5,2,0.4,0,0,0,1
40,82.7,1.62,31.5,0,1,0,0,3,26,6,0.231,0,0,0,0
24,77.5,1.7,26.8,0,1,1,0,3,24,4,0.167,0,0,0,0
47,92.2,1.77,29.4,1,0,0,1,5,34,12,0.353,0,0,0,1
27,106.3,1.85,31.1,1,0,0,0,3,20,4,0.2,0,0,0,1
22,89.5,1.57,36.3,0,1,0,0,3,23,5,0.217,0,0,0,0
18,79.9,1.7,27.6,1,0,2,0,1,6,2,0.333,0,0,0,1
58,108.7,1.93,29.2,1,0,0,0,1,5,2,0.4,0,0,0,1
29,63.7,1.72,21.5,0,1,1,0,5,46,17,0.37,0,0,0,0
49,81.2,1.78,25.6,1,0,0,0,1,6,2,0.333,0,0,0,1
44,102.0,1.83,30.5,1,0,0,0,5,40,14,0.35,0,0,0,1
35,90.5,1.78,28.6,1,0,0,0,5,45,15,0.333,0,0,0,0
20,108.8,1.75,35.5,1,0,1,0,5,49,17,0.347,0,0,0,0
46,91.0,1.8,28.1,1,0,1,0,3,23,5,0.217,0,0,0,1
58,74.2,1.77,23.7,1,0,0,0,1,6,2,0.333,0,0,0,1
42,91.8,1.87,26.3,1,0,0,0,5,49,17,0.347,0,0,0,0
43,69.6,1.75,22.7,0,1,0,1,1,5,2,0.4,0,0,0,1
44,77.9,1.68,27.6,0,1,0,0,3,23,6,0.261,0,0,0,0
40,73.7,1.77,23.5,0,1,1,0,5,45,16,0.356,0,0,0,0
22,70.7,1.67,25.4,1,0,0,1,1,4,2,0.5,0,0,0,0
26,78.1,1.72,26.4,0,1,1,0,1,5,2,0.4,0,0,0,1
23,90.4,1.86,26.1,1,0,1,1,3,17,4,0.235,0,0,0,1
46,74.4,1.75,24.3,1,0,1,0,5,46,17,0.37,0,0,0,0
55,92.5,1.66,33.6,1,0,1,0,3,25,6,0.24,0,0,0,0
48,67.0,1.67,24.0,1,0,1,0,1,5,2,0.4,0,0,0,1
53,91.4,1.82,27.6,1,0,0,0,3,23,6,0.261,0,0,0,1
53,70.1,1.6,27.4,0,1,0,0,1,5,2,0.4,0,0,0,1
32,78.8,1.75,25.7,0,1,1,0,1,6,2,0.333,0,0,0,0
31,64.2,1.91,17.6,1,0,1,0,1,5,2,0.4,0,0,0,1
30,90.5,1.78,28.6,1,0,1,0,3,21,6,0.286,0,0,0,1
42,81.5,1.7,28.2,1,0,0,1,1,4,2,0.5,0,0,0,0
43,86.9,1.7,30.1,0,1,0,1,1,5,2,0.4,0,0,0,1
43,60.8,1.74,20.1,0,1,0,0,3,21,5,0.238,0,0,0,0
55,82.0,1.76,26.5,0,1,1,0,3,23,6,0.261,0,0,0,0
22,109.4,1.68,38.8,1,0,1,0,1,5,2,0.4,0,0,0,1
36,84.2,1.68,29.8,1,0,0,0,1,5,2,0.4,0,0,0,1
37,93.1,1.81,28.4,1,0,0,0,1,5,2,0.4,0,0,0,1
39,60.8,1.77,19.4,1,0,1,1,1,5,2,0.4,0,0,0,1
27,77.9,1.7,27.0,1,0,0,1,3,14,3,0.214,0,0,0,1
52,86.7,1.87,24.8,1,0,0,1,3,18,4,0.222,0,0,0,1
37,100.9,1.77,32.2,1,0,0,0,1,5,2,0.4,0,0,0,1
58,71.4,1.85,20.9,1,0,0,1,3,20,5,0.25,0,0,0,1
30,86.4,1.69,30.3,1,0,0,0,1,5,2,0.4,0,0,0,1
41,65.9,1.85,19.3,1,0,1,0,3,26,6,0.231,0,0,0,0
22,54.1,1.57,21.9,0,1,0,1,3,20,5,0.25,0,0,0,0
40,64.6,1.8,19.9,1,0,0,0,1,5,2,0.4,0,0,0,1
32,80.4,1.8,24.8,1,0,0,0,5,49,17,0.347,0,0,0,0
34,61.5,1.66,22.3,0,1,1,0,1,5,2,0.4,0,0,0,1
56,51.0,1.75,16.7,0,1,0,0,5,45,17,0.378,0,0,0,0
21,51.5,1.7,17.8,0,1,0,0,3,23,6,0.261,0,0,0,0
25,79.1,1.75,25.8,1,0,1,0,5,47,14,0.298,0,0,0,0
50,70.9,1.67,25.4,1,0,0,0,1,5,2,0.4,0,0,0,1
41,78.4,1.71,26.8,0,1,1,1,5,38,14,0.368,0,0,0,1
38,66.0,1.68,23.4,1,0,1,0,3,22,6,0.273,0,0,0,1
47,70.9,1.7,24.5,0,1,0,0,1,5,2,0.4,0,0,0,1
53,103.9,1.8,32.1,1,0,0,0,5,43,16,0.372,0,0,0,0
23,59.0,1.68,20.9,0,1,0,0,1,5,2,0.4,0,0,0,1
35,57.8,1.72,19.5,0,1,0,1,1,4,2,0.5,0,0,0,0
18,77.9,1.91,21.4,1,0,0,0,3,23,6,0.261,0,0,0,1
58,64.3,1.76,20.8,0,1,2,0,1,5,2,0.4,0,0,0,1
36,96.3,1.8,29.7,1,0,1,1,3,17,4,0.235,0,0,0,1
55,54.6,1.66,19.8,0,1,0,0,3,21,4,0.19,0,0,0,0
51,61.4,1.73,20.5,1,0,0,0,1,6,2,0.333,0,0,0,1
34,77.7,1.66,28.2,1,0,0,1,1,4,2,0.5,0,0,0,0
36,86.8,1.81,26.5,1,0,1,1,1,4,1,0.25,0,0,0,0
50,82.1,1.79,25.6,0,1,0,0,3,19,4,0.211,0,0,0,0
48,82.2,1.78,25.9,0,1,1,1,3,17,4,0.235,0,0,0,0
18,69.2,1.79,21.6,1,0,2,0,3,19,4,0.211,0,0,0,1
32,61.1,1.95,16.1,1,0,0,0,1,5,2,0.4,0,0,0,1
20,103.4,1.85,30.2,1,0,2,0,1,5,2,0.4,0,0,0,1
27,66.1,1.66,24.0,1,0,1,0,1,5,2,0.4,0,0,0,1
28,80.1,1.67,28.7,1,0,0,0,3,21,6,0.286,0,0,0,1
33,83.2,1.59,32.9,0,1,0,1,5,31,13,0.419,0,0,0,1
34,62.9,1.7,21.8,0,1,0,0,1,6,2,0.333,0,0,0,0
36,80.9,1.86,23.4,1,0,2,1,5,33,12,0.364,0,0,0,1
26,76.8,1.59,30.4,0,1,0,0,3,26,6,0.231,0,0,0,0
54,59.6,1.79,18.6,0,1,1,0,3,21,6,0.286,0,0,0,0
57,64.1,1.73,21.4,1,0,1,1,3,15,3,0.2,0,0,0,1
31,63.1,1.75,20.6,1,0,0,0,1,5,2,0.4,0,0,0,1
50,96.5,1.85,28.2,1,0,0,0,1,5,2,0.4,0,0,0,1
43,80.4,1.73,26.9,1,0,1,0,1,6,2,0.333,0,0,0,1
44,63.3,1.59,25.0,0,1,0,1,1,4,2,0.5,0,0,0,0
51,98.9,1.88,28.0,1,0,1,0,5,46,17,0.37,0,0,0,0
31,89.2,1.69,31.2,0,1,2,1,1,4,2,0.5,0,0,0,0
25,64.5,1.83,19.3,1,0,0,0,1,5,2,0.4,0,0,0,1
43,67.2,1.89,18.8,1,0,1,1,3,12,3,0.25,0,0,0,1
35,82.7,1.9,22.9,1,0,0,1,3,18,4,0.222,0,0,0,1
21,62.4,1.75,20.4,0,1,1,0,1,6,2,0.333,0,0,0,0
41,64.2,1.6,25.1,0,1,0,0,3,24,4,0.167,0,0,0,0
25,105.7,1.94,28.1,1,0,0,0,1,5,2,0.4,0,0,0,1
20,76.5,1.67,27.4,1,0,0,0,1,5,2,0.4,0,0,0,1
24,66.3,1.65,24.4,1,0,2,0,3,24,5,0.208,0,0,0,1
24,76.1,1.89,21.3,1,0,0,0,1,5,2,0.4,0,0,0,1
46,50.7,1.68,18.0,0,1,0,0,1,5,2,0.4,0,0,0,1
40,92.8,1.94,24.7,1,0,0,0,1,6,2,0.333,0,0,0,1
28,67.7,1.76,21.9,0,1,0,0,5,45,14,0.311,0,0,0,0
21,64.7,1.67,23.2,0,1,0,0,5,44,15,0.341,0,0,0,0
28,67.6,1.9,18.7,1,0,0,1,1,5,2,0.4,0,0,0,1
57,107.4,1.9,29.8,1,0,0,0,5,45,16,0.356,0,0,0,0
37,71.1,1.74,23.5,0,1,0,0,1,6,2,0.333,0,0,0,0
55,83.3,1.76,26.9,0,1,0,1,3,18,4,0.222,0,0,0,0
45,73.1,1.7,25.3,0,1,0,0,3,22,5,0.227,0,0,0,0
20,95.6,1.88,27.0,1,0,0,0,1,5,2,0.4,0,0,0,1
45,58.9,1.73,19.7,0,1,0,1,5,42,14,0.333,0,0,0,0
43,80.3,1.93,21.6,1,0,0,0,3,22,6,0.273,0,0,0,1
39,79.3,1.58,31.8,0,1,1,0,5,43,14,0.326,0,0,0,0
51,103.4,1.75,33.8,1,0,0,0,3,23,6,0.261,0,0,0,1
32,51.4,1.77,16.4,0,1,0,0,1,6,2,0.333,0,0,0,0
42,74.0,1.72,25.0,1,0,1,0,3,23,6,0.261,0,0,0,1
49,97.9,1.73,32.7,1,0,0,1,3,17,4,0.235,0,0,0,1
47,88.2,1.61,34.0,0,1,1,1,3,18,4,0.222,0,0,0,0
24,87.4,1.56,35.9,0,1,0,0,1,5,2,0.4,0,0,0,1
23,67.8,1.94,18.0,1,0,1,0,5,45,15,0.333,0,0,0,0
32,96.5,1.91,26.5,1,0,0,0,5,46,15,0.326,0,0,0,0
35,89.6,1.73,29.9,0,1,1,0,3,24,6,0.25,0,0,0,0
27,76.4,1.59,30.2,0,1,1,0,3,22,5,0.227,0,0,0,0
26,64.6,1.83,19.3,1,0,0,0,3,22,6,0.273,0,0,0,1
24,75.4,1.62,28.7,0,1,2,0,5,47,16,0.34,0,0,0,0
53,51.0,1.75,16.7,0,1,0,0,1,5,2,0.4,0,0,0,1
44,83.9,1.9,23.2,1,0,1,0,3,26,6,0.231,0,0,0,0
46,61.0,1.55,25.4,0,1,1,1,3,14,3,0.214,0,0,0,0
60,51.8,1.62,19.7,0,1,0,0,1,5,2,0.4,0,0,0,1
53,65.7,1.74,21.7,0,1,0,0,3,25,6,0.24,0,0,0,0
24,95.4,1.78,30.1,1,0,0,0,3,24,6,0.25,0,0,0,1
24,109.1,1.71,37.3,1,0,1,0,1,5,2,0.4,0,0,0,1
52,73.8,1.71,25.2,0,1,0,0,5,46,17,0.37,0,0,0,0
57,59.0,1.75,19.3,0,1,0,0,5,48,17,0.354,0,0,0,0
24,86.2,1.71,29.5,1,0,1,0,3,21,4,0.19,0,0,0,1
34,61.3,1.71,21.0,1,0,1,1,3,17,4,0.235,0,0,0,1
50,80.7,1.74,26.7,0,1,0,0,3,23,5,0.217,0,0,0,0
45,65.9,1.69,23.1,1,0,0,1,1,5,2,0.4,0,0,0,1
36,100.0,1.89,28.0,1,0,1,0,5,45,14,0.311,0,0,0,0
59,109.8,1.68,38.9,1,0,0,0,3,25,6,0.24,0,0,0,0
59,102.3,1.79,31.9,1,0,0,1,5,36,12,0.333,0,0,0,1
54,80.0,1.75,26.1,1,0,0,1,1,5,2,0.4,0,0,0,1
57,82.8,1.78,26.1,1,0,0,0,5,50,17,0.34,0,0,0,0
50,74.2,1.67,26.6,1,0,2,0,1,5,2,0.4,0,0,0,1
42,74.0,1.73,24.7,1,0,0,0,1,5,2,0.4,0,0,0,1
40,80.8,1.82,24.4,1,0,1,1,1,5,2,0.4,0,0,0,1
58,69.6,1.74,23.0,1,0,0,0,3,22,5,0.227,0,0,0,1
32,85.5,1.73,28.6,1,0,0,0,1,5,2,0.4,0,0,0,1
33,53.7,1.59,21.2,0,1,0,0,1,5,2,0.4,0,0,0,1
20,60.2,1.56,24.7,0,1,0,1,3,16,3,0.188,0,0,0,0
55,70.5,1.64,26.2,0,1,0,0,1,6,2,0.333,0,0,0,0
36,81.1,1.83,24.2,1,0,1,0,1,5,2,0.4,0,0,0,1
54,108.3,1.91,29.7,1,0,0,0,3,25,6,0.24,0,0,0,0
44,52.3,1.72,17.7,0,1,0,0,1,5,2,0.4,0,0,0,1
33,82.9,1.73,27.7,0,1,0,1,1,4,2,0.5,0,0,0,0
50,100.2,1.9,27.8,1,0,1,0,3,27,6,0.222,0,0,0,0
57,92.6,1.66,33.6,1,0,1,0,3,21,6,0.286,0,0,0,1
60,75.7,1.94,20.1,1,0,0,1,5,34,12,0.353,0,0,0,1
59,88.7,1.91,24.3,1,0,1,0,3,18,4,0.222,0,0,0,1
36,75.9,1.8,23.4,0,1,2,0,5,47,14,0.298,0,0,0,0
58,63.2,1.65,23.2,0,1,1,0,1,6,2,0.333,0,0,0,0
40,83.1,1.62,31.7,0,1,0,0,1,6,2,0.333,0,0,0,0
45,66.4,1.87,19.0,1,0,0,1,1,5,2,0.4,0,0,0,1
54,63.7,1.91,17.5,1,0,0,0,1,5,2,0.4,0,0,0,1
18,63.8,1.94,17.0,1,0,0,0,1,5,2,0.4,0,0,0,1
48,53.1,1.64,19.7,0,1,1,0,1,5,2,0.4,0,0,0,1
56,95.3,1.78,30.1,1,0,0,0,3,25,6,0.24,0,0,0,0
59,88.3,1.79,27.6,1,0,1,0,3,23,5,0.217,0,0,0,1
22,55.5,1.68,19.7,0,1,0,0,1,5,2,0.4,0,0,0,1
23,86.9,1.58,34.8,0,1,1,0,5,40,14,0.35,0,0,0,1
56,78.2,1.66,28.4,1,0,1,0,1,5,2,0.4,0,0,0,1
56,75.8,1.75,24.8,1,0,0,0,1,5,2,0.4,0,0,0,1
29,72.2,1.59,28.6,0,1,0,0,3,24,5,0.208,0,0,0,0
39,61.5,1.71,21.0,1,0,0,0,1,5,2,0.4,0,0,0,1
40,77.5,1.78,24.5,0,1,1,0,3,19,4,0.211,0,0,0,0
28,68.9,1.8,21.3,0,1,0,0,3,21,4,0.19,0,0,0,0
40,77.1,1.78,24.3,1,0,1,0,1,5,2,0.4,0,0,0,1
21,58.0,1.75,18.9,0,1,0,0,5,44,17,0.386,0,0,0,0
37,54.8,1.79,17.1,0,1,0,1,1,5,2,0.4,0,0,0,1
52,72.4,1.62,27.6,0,1,0,1,3,16,4,0.25,0,0,0,0
20,79.5,1.63,29.9,0,1,0,1,3,16,4,0.25,0,0,0,0
25,85.2,1.72,28.8,1,0,1,0,3,22,4,0.182,0,0,0,1
30,98.0,1.82,29.6,1,0,1,0,3,22,4,0.182,0,0,0,1
48,62.6,1.78,19.8,0,1,0,1,3,18,4,0.222,0,0,0,0
34,89.6,1.82,27.0,1,0,1,0,3,24,6,0.25,0,0,0,1
24,78.9,1.92,21.4,1,0,0,0,3,19,4,0.211,0,0,0,1
44,65.7,1.71,22.5,1,0,1,0,1,6,2,0.333,0,0,0,1
42,81.9,1.83,24.5,1,0,0,1,3,19,5,0.263,0,0,0,1
27,95.0,1.7,32.9,1,0,2,0,5,42,13,0.31,0,0,0,0
18,79.8,1.92,21.6,1,0,1,0,3,25,6,0.24,0,0,0,0
51,108.2,1.76,34.9,1,0,2,1,1,4,2,0.5,0,0,0,0
45,95.4,1.9,26.4,1,0,1,0,1,6,2,0.333,0,0,0,1
36,53.0,1.56,21.8,0,1,0,0,1,5,2,0.4,0,0,0,1
50,70.7,1.88,20.0,1,0,0,1,3,17,4,0.235,0,0,0,1
52,57.8,1.61,22.3,0,1,0,0,1,5,2,0.4,0,0,0,1
36,59.5,1.59,23.5,0,1,0,0,5,46,16,0.348,0,0,0,0
41,82.6,1.64,30.7,0,1,2,1,3,17,4,0.235,0,0,0,0
56,72.5,1.56,29.8,0,1,0,1,5,36,13,0.361,0,0,0,1
60,80.0,1.56,32.9,0,1,1,0,5,49,17,0.347,0,0,0,0
49,82.1,1.81,25.1,1,0,1,1,1,5,2,0.4,0,0,0,1
44,86.5,1.8,26.7,1,0,0,0,3,22,5,0.227,0,0,0,1
36,66.9,1.91,18.3,1,0,2,0,1,5,2,0.4,0,0,0,1
49,90.9,1.77,29.0,1,0,0,0,3,21,6,0.286,0,0,0,1
21,72.9,1.57,29.6,0,1,0,1,3,15,4,0.267,0,0,0,0
31,102.7,1.74,33.9,1,0,0,1,1,4,1,0.25,0,0,0,0
51,61.6,1.89,17.2,1,0,2,0,1,5,2,0.4,0,0,0,1
39,77.7,1.58,31.1,0,1,1,0,5,49,17,0.347,0,0,0,0
27,77.6,1.78,24.5,0,1,0,0,3,25,6,0.24,0,0,0,0
59,79.2,1.68,28.1,1,0,0,0,3,24,5,0.208,0,0,0,1
54,84.2,1.88,23.8,1,0,0,0,3,24,6,0.25,0,0,0,1
55,87.2,1.69,30.5,0,1,1,0,3,20,6,0.3,0,0,0,0
60,61.1,1.76,19.7,0,1,0,0,1,6,2,0.333,0,0,0,0
33,76.4,1.62,29.1,0,1,0,0,3,23,6,0.261,0,0,0,0
41,94.4,1.9,26.1,1,0,0,1,3,17,4,0.235,0,0,0,1
50,57.4,1.57,23.3,0,1,2,1,5,32,11,0.344,0,0,0,0
25,69.3,1.94,18.4,1,0,0,0,1,5,2,0.4,0,0,0,1
48,63.1,1.9,17.5,1,0,1,1,1,5,2,0.4,0,0,0,1
28,108.8,1.73,36.4,1,0,0,1,5,36,13,0.361,0,0,0,1
47,68.9,1.65,25.3,0,1,0,0,3,24,6,0.25,0,0,0,0
27,83.5,1.83,24.9,1,0,1,0,3,22,4,0.182,0,0,0,1
43,79.3,1.66,28.8,0,1,0,0,5,43,16,0.372,0,0,0,0
25,71.9,1.75,23.5,0,1,2,0,3,21,5,0.238,0,0,0,0
26,95.9,1.87,27.4,1,0,1,0,3,24,5,0.208,0,0,0,1
54,86.0,1.64,32.0,0,1,2,0,1,5,2,0.4,0,0,0,1
22,69.0,1.77,22.0,1,0,0,0,5,42,15,0.357,0,0,0,0
57,108.5,1.68,38.4,1,0,0,0,5,45,17,0.378,0,0,0,0
40,76.6,1.76,24.7,0,1,2,0,3,20,4,0.2,0,0,0,0
44,71.9,1.61,27.7,0,1,0,0,1,6,2,0.333,0,0,0,0
48,84.4,1.9,23.4,1,0,0,0,3,23,4,0.174,0,0,0,1
45,85.9,1.74,28.4,0,1,1,0,5,49,17,0.347,0,0,0,0
29,64.4,1.68,22.8,1,0,0,0,5,46,17,0.37,0,0,0,0
41,75.9,1.64,28.2,0,1,0,1,1,5,2,0.4,0,0,0,1
43,104.5,1.85,30.5,1,0,0,0,1,5,2,0.4,0,0,0,1
20,86.4,1.69,30.3,0,1,0,1,1,5,2,0.4,0,0,0,1
36,55.3,1.65,20.3,0,1,0,0,1,6,2,0.333,0,0,0,0
51,77.4,1.65,28.4,1,0,0,0,5,47,17,0.362,0,0,0,0
40,68.0,1.72,23.0,0,1,2,0,1,5,2,0.4,0,0,0,1
35,81.4,1.71,27.8,0,1,0,0,3,26,6,0.231,0,0,0,0
40,89.6,1.76,28.9,0,1,0,0,3,24,6,0.25,0,0,0,0
32,109.3,1.84,32.3,1,0,0,0,3,24,4,0.167,0,0,0,1
30,78.1,1.93,21.0,1,0,0,0,3,23,6,0.261,0,0,0,1
33,93.4,1.84,27.6,1,0,0,0,1,5,2,0.4,0,0,0,1
53,77.0,1.74,25.4,0,1,0,0,3,21,6,0.286,0,0,0,0
50,82.4,1.75,26.9,0,1,0,0,5,44,16,0.364,0,0,0,0
41,72.1,1.65,26.5,0,1,2,1,1,4,2,0.5,0,0,0,0
24,73.6,1.71,25.2,1,0,0,0,5,41,14,0.341,0,0,0,0
27,66.7,1.77,21.3,0,1,1,1,1,5,2,0.4,0,0,0,1
30,65.8,1.62,25.1,0,1,0,0,5,45,16,0.356,0,0,0,0
20,81.4,1.6,31.8,0,1,0,0,3,24,6,0.25,0,0,0,0
57,54.7,1.74,18.1,0,1,0,0,1,6,2,0.333,0,0,0,0
38,93.0,1.88,26.3,1,0,1,0,3,24,6,0.25,0,0,0,1
35,89.8,1.94,23.9,1,0,0,0,1,6,2,0.333,0,0,0,1
60,85.2,1.93,22.9,1,0,1,0,1,6,2,0.333,0,0,0,1
45,60.6,1.76,19.6,0,1,0,0,3,24,6,0.25,0,0,0,0
30,64.5,1.73,21.6,0,1,0,0,1,5,2,0.4,0,0,0,1
52,57.1,1.61,22.0,0,1,0,0,5,45,17,0.378,0,0,0,0
47,90.9,1.9,25.2,1,0,0,0,1,5,2,0.4,0,0,0,1
51,108.8,1.75,35.5,1,0,0,0,3,23,6,0.261,0,0,0,1
52,86.3,1.73,28.8,0,1,0,0,5,47,15,0.319,0,0,0,0
46,93.6,1.84,27.6,1,0,0,0,1,5,2,0.4,0,0,0,1
40,56.6,1.68,20.1,0,1,0,0,3,19,4,0.211,0,0,0,0
35,70.3,1.79,21.9,1,0,0,1,3,16,4,0.25,0,0,0,1
46,92.0,1.75,30.0,1,0,0,0,1,6,2,0.333,0,0,0,1
27,77.1,1.69,27.0,0,1,0,0,3,22,6,0.273,0,0,0,0
26,98.7,1.67,35.4,1,0,0,0,3,27,6,0.222,0,0,0,0
23,77.6,1.7,26.9,1,0,0,0,5,46,17,0.37,0,0,0,0
22,86.7,1.87,24.8,1,0,0,0,1,5,2,0.4,0,0,0,1
44,88.6,1.55,36.9,0,1,1,0,1,5,2,0.4,0,0,0,1
48,88.7,1.58,35.5,0,1,2,0,3,25,6,0.24,0,0,0,0
54,105.2,1.8,32.5,1,0,0,0,1,6,2,0.333,0,0,0,1
45,51.6,1.61,19.9,0,1,1,0,3,22,6,0.273,0,0,0,0
19,92.0,1.85,26.9,1,0,1,0,5,42,14,0.333,0,0,0,0
35,82.9,1.61,32.0,0,1,0,0,5,43,14,0.326,0,0,0,0
43,80.7,1.77,25.8,0,1,1,0,3,22,4,0.182,0,0,0,0
47,63.9,1.82,19.3,1,0,0,0,1,5,2,0.4,0,0,0,1
34,96.3,1.95,25.3,1,0,1,0,3,24,6,0.25,0,0,0,1
47,60.1,1.63,22.6,0,1,1,0,1,5,2,0.4,0,0,0,1
30,56.2,1.62,21.4,0,1,0,2,1,3,2,0.667,0,0,0,0
21,86.4,1.91,23.7,1,0,2,0,5,46,17,0.37,0,0,0,0
20,86.8,1.74,28.7,1,0,2,0,3,21,5,0.238,0,0,0,1
20,83.9,1.8,25.9,0,1,2,0,3,24,6,0.25,0,0,0,0
18,77.3,1.73,25.8,0,1,0,0,1,6,2,0.333,0,0,0,0
43,64.8,1.77,20.7,1,0,0,0,3,19,5,0.263,0,0,0,1
60,81.2,1.75,26.5,0,1,1,0,1,6,2,0.333,0,0,0,0
54,87.5,1.56,36.0,0,1,2,0,1,5,2,0.4,0,0,0,1
50,64.2,1.68,22.7,1,0,0,0,5,46,17,0.37,0,0,0,0
41,50.2,1.68,17.8,0,1,1,0,1,5,2,0.4,0,0,0,1
58,91.1,1.93,24.5,1,0,0,0,1,5,2,0.4,0,0,0,1
45,67.6,1.72,22.9,1,0,0,0,5,43,14,0.326,0,0,0,0
37,53.8,1.74,17.8,0,1,0,0,3,22,4,0.182,0,0,0,0
52,57.1,1.73,19.1,0,1,0,0,3,20,5,0.25,0,0,0,0
54,104.9,1.91,28.8,1,0,1,0,1,6,2,0.333,0,0,0,1
29,70.8,1.71,24.2,0,1,0,1,1,4,2,0.5,0,0,0,0
57,69.0,1.61,26.6,0,1,1,0,1,6,2,0.333,0,0,0,0
36,73.1,1.89,20.5,1,0,1,0,3,21,6,0.286,0,0,0,1
39,89.2,1.58,35.7,0,1,0,0,3,24,4,0.167,0,0,0,0
42,86.2,1.68,30.5,0,1,0,0,5,41,15,0.366,0,0,0,0
28,104.3,1.93,28.0,1,0,0,0,1,5,2,0.4,0,0,0,1
55,70.1,1.76,22.6,1,0,0,0,1,5,2,0.4,0,0,0,1
42,76.6,1.59,30.3,0,1,0,0,3,22,4,0.182,0,0,0,0
44,78.3,1.65,28.8,0,1,0,0,3,25,6,0.24,0,0,0,0
58,84.2,1.89,23.6,1,0,2,0,1,5,2,0.4,0,0,0,1
27,51.2,1.67,18.4,0,1,2,0,3,26,6,0.231,0,0,0,0
19,89.8,1.67,32.2,1,0,0,0,1,5,2,0.4,0,0,0,1
58,88.3,1.63,33.2,0,1,1,0,3,19,5,0.263,0,0,0,0
51,61.5,1.89,17.2,1,0,1,0,1,5,2,0.4,0,0,0,1
18,96.3,1.94,25.6,1,0,0,0,3,21,4,0.19,0,0,0,1
53,64.7,1.69,22.7,0,1,0,1,3,18,4,0.222,0,0,0,0
33,62.3,1.74,20.6,0,1,1,0,1,5,2,0.4,0,0,0,1
19,84.6,1.69,29.6,0,1,0,0,3,25,5,0.2,0,0,0,0
56,98.8,1.85,28.9,1,0,0,0,5,49,17,0.347,0,0,0,0
59,105.1,1.78,33.2,1,0,0,0,3,20,5,0.25,0,0,0,1
47,56.4,1.72,19.1,0,1,0,0,1,6,2,0.333,0,0,0,0
54,109.8,1.68,38.9,1,0,0,0,3,20,4,0.2,0,0,0,1
40,73.4,1.87,21.0,1,0,1,0,5,40,15,0.375,0,0,0,1
48,101.0,1.91,27.7,1,0,1,0,5,46,16,0.348,0,0,0,0
54,62.2,1.75,20.3,0,1,0,0,3,23,6,0.261,0,0,0,0
21,72.3,1.89,20.2,1,0,2,0,1,6,2,0.333,0,0,0,1
32,70.5,1.75,23.0,1,0,0,1,1,5,2,0.4,0,0,0,1
59,80.8,1.83,24.1,1,0,0,0,3,26,6,0.231,0,0,0,0
50,57.7,1.64,21.5,0,1,0,0,1,6,2,0.333,0,0,0,0
28,98.4,1.9,27.3,1,0,2,0,3,25,6,0.24,0,0,0,0
33,97.0,1.89,27.2,1,0,0,0,5,49,17,0.347,0,0,0,0
44,87.6,1.58,35.1,0,1,1,0,1,6,2,0.333,0,0,0,0
41,73.3,1.77,23.4,0,1,1,0,3,22,6,0.273,0,0,0,0
48,74.9,1.78,23.6,0,1,0,0,1,6,2,0.333,0,0,0,0
27,96.1,1.82,29.0,1,0,2,0,1,5,2,0.4,0,0,0,1
45,105.6,1.83,31.5,1,0,0,1,3,15,4,0.267,0,0,0,1
39,72.3,1.6,28.2,0,1,0,0,5,42,17,0.405,0,0,0,0
22,64.7,1.74,21.4,0,1,2,0,1,6,2,0.333,0,0,0,0
48,86.1,1.57,34.9,0,1,0,0,3,25,6,0.24,0,0,0,0
42,62.7,1.58,25.1,0,1,1,0,1,5,2,0.4,0,0,0,1
60,58.8,1.71,20.1,0,1,1,0,5,48,17,0.354,0,0,0,0
27,72.1,1.86,20.8,1,0,2,0,3,23,6,0.261,0,0,0,1
23,98.1,1.88,27.8,1,0,0,0,3,27,6,0.222,0,0,0,0
38,51.2,1.56,21.0,0,1,0,0,3,24,5,0.208,0,0,0,0
46,71.7,1.79,22.4,0,1,2,0,1,5,2,0.4,0,0,0,1
29,66.1,1.61,25.5,0,1,2,0,3,24,6,0.25,0,0,0,0
60,75.2,1.77,24.0,1,0,0,0,1,5,2,0.4,0,0,0,1
29,96.4,1.7,33.4,1,0,0,0,1,5,2,0.4,0,0,0,1
22,71.7,1.71,24.5,0,1,2,0,1,6,2,0.333,0,0,0,0
34,82.1,1.65,30.2,0,1,0,0,5,45,14,0.311,0,0,0,0
